,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,year,month,day_of_month,team_str
789,2015-02-16,Quarter3,sweing,Monday,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319,2015,2,16,3
790,2015-02-16,Quarter3,sweing,Monday,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392,2015,2,16,5
791,2015-02-16,Quarter3,sweing,Monday,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375,2015,2,16,12
792,2015-02-16,Quarter3,finishing,Monday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.773333333,2015,2,16,6
793,2015-02-16,Quarter3,sweing,Monday,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101,2015,2,16,6
794,2015-02-16,Quarter3,sweing,Monday,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125,2015,2,16,4
795,2015-02-16,Quarter3,finishing,Monday,4,0.75,4.15,0.0,1800,0,0.0,0,0,15.0,0.722333333,2015,2,16,4
796,2015-02-16,Quarter3,sweing,Monday,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.700459889,2015,2,16,7
797,2015-02-16,Quarter3,finishing,Monday,5,0.75,4.15,0.0,1200,0,0.0,0,0,10.0,0.629416667,2015,2,16,5
798,2015-02-16,Quarter3,sweing,Monday,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751,2015,2,16,8
799,2015-02-16,Quarter3,sweing,Monday,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.565972222,2015,2,16,11
800,2015-02-16,Quarter3,sweing,Monday,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803,2015,2,16,10
801,2015-02-16,Quarter3,sweing,Monday,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879,2015,2,16,9
802,2015-02-16,Quarter3,finishing,Monday,7,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.258,2015,2,16,7
803,2015-02-17,Quarter3,sweing,Tuesday,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409,2015,2,17,1
804,2015-02-17,Quarter3,finishing,Tuesday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.927541667,2015,2,17,10
805,2015-02-17,Quarter3,finishing,Tuesday,7,0.7,5.13,0.0,1200,0,0.0,0,0,10.0,0.91375,2015,2,17,7
806,2015-02-17,Quarter3,finishing,Tuesday,12,0.8,5.13,0.0,1080,0,0.0,0,0,9.0,0.9025,2015,2,17,12
807,2015-02-17,Quarter3,sweing,Tuesday,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.800401961,2015,2,17,12
808,2015-02-17,Quarter3,finishing,Tuesday,3,0.5,5.13,0.0,1800,0,0.0,0,0,15.0,0.7866,2015,2,17,3
809,2015-02-17,Quarter3,sweing,Tuesday,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.750621354,2015,2,17,6
810,2015-02-17,Quarter3,sweing,Tuesday,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125,2015,2,17,4
811,2015-02-17,Quarter3,finishing,Tuesday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.749166667,2015,2,17,6
812,2015-02-17,Quarter3,sweing,Tuesday,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203,2015,2,17,7
813,2015-02-17,Quarter3,sweing,Tuesday,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035,2015,2,17,11
814,2015-02-17,Quarter3,sweing,Tuesday,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448,2015,2,17,3
815,2015-02-17,Quarter3,finishing,Tuesday,4,0.75,5.13,0.0,960,0,0.0,0,0,8.0,0.656666667,2015,2,17,4
816,2015-02-17,Quarter3,sweing,Tuesday,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373,2015,2,17,5
817,2015-02-17,Quarter3,sweing,Tuesday,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134,2015,2,17,9
818,2015-02-17,Quarter3,sweing,Tuesday,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906,2015,2,17,8
819,2015-02-17,Quarter3,finishing,Tuesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.586041667,2015,2,17,9
820,2015-02-17,Quarter3,finishing,Tuesday,2,0.8,5.13,0.0,1800,0,0.0,0,0,15.0,0.5814,2015,2,17,2
821,2015-02-17,Quarter3,sweing,Tuesday,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429,2015,2,17,2
822,2015-02-17,Quarter3,sweing,Tuesday,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347,2015,2,17,10
823,2015-02-18,Quarter3,finishing,Wednesday,12,0.8,5.13,0.0,1200,0,0.0,0,0,10.0,0.9918,2015,2,18,12
824,2015-02-18,Quarter3,finishing,Wednesday,6,0.8,2.9,0.0,1440,0,0.0,0,0,12.0,0.936861111,2015,2,18,6
825,2015-02-18,Quarter3,finishing,Wednesday,2,0.8,5.13,0.0,1440,0,0.0,0,0,12.0,0.919125,2015,2,18,2
826,2015-02-18,Quarter3,sweing,Wednesday,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125,2015,2,18,11
827,2015-02-18,Quarter3,sweing,Wednesday,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392,2015,2,18,4
828,2015-02-18,Quarter3,sweing,Wednesday,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392,2015,2,18,5
829,2015-02-18,Quarter3,sweing,Wednesday,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,18,12
830,2015-02-18,Quarter3,sweing,Wednesday,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693,2015,2,18,1
831,2015-02-18,Quarter3,sweing,Wednesday,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101,2015,2,18,6
832,2015-02-18,Quarter3,sweing,Wednesday,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268,2015,2,18,7
833,2015-02-18,Quarter3,finishing,Wednesday,4,0.75,5.13,0.0,960,0,0.0,0,0,8.0,0.734645833,2015,2,18,4
834,2015-02-18,Quarter3,sweing,Wednesday,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448,2015,2,18,3
835,2015-02-18,Quarter3,sweing,Wednesday,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573,2015,2,18,9
836,2015-02-18,Quarter3,finishing,Wednesday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.671875,2015,2,18,7
837,2015-02-18,Quarter3,finishing,Wednesday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.64025,2015,2,18,10
838,2015-02-18,Quarter3,finishing,Wednesday,8,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.58,2015,2,18,8
839,2015-02-18,Quarter3,finishing,Wednesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.549791667,2015,2,18,9
840,2015-02-18,Quarter3,sweing,Wednesday,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579,2015,2,18,2
841,2015-02-18,Quarter3,sweing,Wednesday,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468,2015,2,18,10
842,2015-02-18,Quarter3,finishing,Wednesday,3,0.5,5.13,0.0,960,0,0.0,0,0,8.0,0.2565,2015,2,18,3
843,2015-02-18,Quarter3,sweing,Wednesday,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.251399254,2015,2,18,8
844,2015-02-19,Quarter3,finishing,Thursday,3,0.5,5.13,0.0,2880,0,0.0,0,0,12.0,0.81640625,2015,2,19,3
845,2015-02-19,Quarter3,sweing,Thursday,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.800711494,2015,2,19,12
846,2015-02-19,Quarter3,sweing,Thursday,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.800470513,2015,2,19,1
847,2015-02-19,Quarter3,sweing,Thursday,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017,2015,2,19,4
848,2015-02-19,Quarter3,sweing,Thursday,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.799982853,2015,2,19,5
849,2015-02-19,Quarter3,finishing,Thursday,6,0.8,2.9,0.0,4320,0,0.0,0,0,18.0,0.785864198,2015,2,19,6
850,2015-02-19,Quarter3,sweing,Thursday,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101,2015,2,19,6
851,2015-02-19,Quarter3,finishing,Thursday,10,0.8,3.94,0.0,2400,0,0.0,0,0,10.0,0.733277778,2015,2,19,10
852,2015-02-19,Quarter3,finishing,Thursday,2,0.8,5.13,0.0,3600,0,0.0,0,0,15.0,0.710125,2015,2,19,2
853,2015-02-19,Quarter3,sweing,Thursday,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448,2015,2,19,3
854,2015-02-19,Quarter3,sweing,Thursday,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.700540441,2015,2,19,11
855,2015-02-19,Quarter3,sweing,Thursday,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7,2015,2,19,8
856,2015-02-19,Quarter3,finishing,Thursday,4,0.75,5.13,0.0,1920,0,0.0,0,0,8.0,0.684027778,2015,2,19,4
857,2015-02-19,Quarter3,finishing,Thursday,8,0.7,5.13,0.0,1920,0,0.0,0,0,8.0,0.672135417,2015,2,19,8
858,2015-02-19,Quarter3,sweing,Thursday,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379,2015,2,19,9
859,2015-02-19,Quarter3,finishing,Thursday,5,0.75,5.13,0.0,1920,0,0.0,0,0,8.0,0.631354167,2015,2,19,5
860,2015-02-19,Quarter3,sweing,Thursday,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537,2015,2,19,7
861,2015-02-19,Quarter3,finishing,Thursday,12,0.8,5.13,0.0,2160,0,0.0,0,0,9.0,0.609583333,2015,2,19,12
862,2015-02-19,Quarter3,sweing,Thursday,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789,2015,2,19,2
863,2015-02-19,Quarter3,sweing,Thursday,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.249416667,2015,2,19,10
864,2015-02-22,Quarter4,finishing,Sunday,3,0.5,5.13,0.0,1800,0,0.0,0,0,15.0,0.8721,2015,2,22,3
865,2015-02-22,Quarter4,finishing,Sunday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.8319375,2015,2,22,6
866,2015-02-22,Quarter4,finishing,Sunday,2,0.8,5.13,0.0,4800,0,0.0,0,0,20.0,0.8300625,2015,2,22,2
867,2015-02-22,Quarter4,finishing,Sunday,11,0.6,2.9,0.0,2880,0,0.0,0,0,12.0,0.805555556,2015,2,22,11
868,2015-02-22,Quarter4,sweing,Sunday,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,22,12
869,2015-02-22,Quarter4,sweing,Sunday,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295,2015,2,22,4
870,2015-02-22,Quarter4,finishing,Sunday,12,0.8,5.13,0.0,2400,0,0.0,0,0,10.0,0.78375,2015,2,22,12
871,2015-02-22,Quarter4,finishing,Sunday,9,0.8,3.94,0.0,2400,0,0.0,0,0,10.0,0.753525,2015,2,22,9
872,2015-02-22,Quarter4,sweing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101,2015,2,22,6
873,2015-02-22,Quarter4,finishing,Sunday,1,0.8,3.94,0.0,2880,0,0.0,0,0,12.0,0.727349537,2015,2,22,1
874,2015-02-22,Quarter4,sweing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035,2015,2,22,8
875,2015-02-22,Quarter4,sweing,Sunday,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263,2015,2,22,2
876,2015-02-22,Quarter4,sweing,Sunday,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805,2015,2,22,11
877,2015-02-22,Quarter4,sweing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183,2015,2,22,9
878,2015-02-22,Quarter4,sweing,Sunday,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778,2015,2,22,3
879,2015-02-22,Quarter4,sweing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875,2015,2,22,10
880,2015-02-22,Quarter4,sweing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851,2015,2,22,7
881,2015-02-22,Quarter4,finishing,Sunday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.385791667,2015,2,22,10
882,2015-02-22,Quarter4,sweing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459,2015,2,22,5
883,2015-02-22,Quarter4,finishing,Sunday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.283958333,2015,2,22,7
884,2015-02-23,Quarter4,finishing,Monday,10,0.8,3.94,0.0,2400,0,0.0,0,0,20.0,0.955791667,2015,2,23,10
885,2015-02-23,Quarter4,finishing,Monday,8,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.930416667,2015,2,23,8
886,2015-02-23,Quarter4,finishing,Monday,12,0.8,5.13,0.0,1080,0,0.0,0,0,9.0,0.9025,2015,2,23,12
887,2015-02-23,Quarter4,finishing,Monday,3,0.8,5.13,0.0,2160,0,0.0,0,0,18.0,0.87115,2015,2,23,3
888,2015-02-23,Quarter4,sweing,Monday,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,23,12
889,2015-02-23,Quarter4,sweing,Monday,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255,2015,2,23,4
890,2015-02-23,Quarter4,sweing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255,2015,2,23,5
891,2015-02-23,Quarter4,sweing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115,2015,2,23,7
892,2015-02-23,Quarter4,sweing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101,2015,2,23,6
893,2015-02-23,Quarter4,sweing,Monday,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939,2015,2,23,11
894,2015-02-23,Quarter4,sweing,Monday,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623,2015,2,23,2
895,2015-02-23,Quarter4,sweing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035,2015,2,23,8
896,2015-02-23,Quarter4,sweing,Monday,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069,2015,2,23,3
897,2015-02-23,Quarter4,sweing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128,2015,2,23,9
898,2015-02-23,Quarter4,sweing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667,2015,2,23,10
899,2015-02-23,Quarter4,finishing,Monday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.3715625,2015,2,23,6
900,2015-02-23,Quarter4,finishing,Monday,9,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.3715625,2015,2,23,9
901,2015-02-23,Quarter4,finishing,Monday,2,0.8,5.13,0.0,960,0,0.0,0,0,8.0,0.36871875,2015,2,23,2
902,2015-02-23,Quarter4,finishing,Monday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.356458333,2015,2,23,7
903,2015-02-24,Quarter4,finishing,Tuesday,10,0.7,2.9,0.0,1800,0,0.0,0,0,15.0,0.902222222,2015,2,24,10
904,2015-02-24,Quarter4,finishing,Tuesday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.811388889,2015,2,24,3
905,2015-02-24,Quarter4,sweing,Tuesday,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,24,12
906,2015-02-24,Quarter4,sweing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255,2015,2,24,5
907,2015-02-24,Quarter4,sweing,Tuesday,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839,2015,2,24,4
908,2015-02-24,Quarter4,finishing,Tuesday,8,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.791458333,2015,2,24,8
909,2015-02-24,Quarter4,sweing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326,2015,2,24,7
910,2015-02-24,Quarter4,sweing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101,2015,2,24,6
911,2015-02-24,Quarter4,sweing,Tuesday,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269,2015,2,24,11
912,2015-02-24,Quarter4,sweing,Tuesday,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991,2015,2,24,3
913,2015-02-24,Quarter4,finishing,Tuesday,6,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.726933333,2015,2,24,6
914,2015-02-24,Quarter4,finishing,Tuesday,9,0.7,2.9,0.0,1800,0,0.0,0,0,15.0,0.726933333,2015,2,24,9
915,2015-02-24,Quarter4,sweing,Tuesday,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623,2015,2,24,2
916,2015-02-24,Quarter4,sweing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519,2015,2,24,8
917,2015-02-24,Quarter4,sweing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795,2015,2,24,9
918,2015-02-24,Quarter4,finishing,Tuesday,11,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.5046875,2015,2,24,11
919,2015-02-24,Quarter4,sweing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491,2015,2,24,10
920,2015-02-24,Quarter4,finishing,Tuesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.325,2015,2,24,2
921,2015-02-24,Quarter4,sweing,Tuesday,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286,2015,2,24,1
922,2015-02-25,Quarter4,sweing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667,2015,2,25,9
923,2015-02-25,Quarter4,finishing,Wednesday,5,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.902962963,2015,2,25,5
924,2015-02-25,Quarter4,finishing,Wednesday,3,0.8,4.6,0.0,2400,0,0.0,0,0,20.0,0.900833333,2015,2,25,3
925,2015-02-25,Quarter4,finishing,Wednesday,12,0.8,4.6,0.0,1800,0,0.0,0,0,15.0,0.899555556,2015,2,25,12
926,2015-02-25,Quarter4,finishing,Wednesday,10,0.7,2.9,0.0,1200,0,0.0,0,0,10.0,0.845833333,2015,2,25,10
927,2015-02-25,Quarter4,sweing,Wednesday,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642,2015,2,25,4
928,2015-02-25,Quarter4,sweing,Wednesday,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,25,12
929,2015-02-25,Quarter4,sweing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819,2015,2,25,7
930,2015-02-25,Quarter4,sweing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101,2015,2,25,6
931,2015-02-25,Quarter4,sweing,Wednesday,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571,2015,2,25,11
932,2015-02-25,Quarter4,sweing,Wednesday,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897,2015,2,25,3
933,2015-02-25,Quarter4,sweing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069,2015,2,25,8
934,2015-02-25,Quarter4,sweing,Wednesday,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811,2015,2,25,2
935,2015-02-25,Quarter4,sweing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333,2015,2,25,10
936,2015-02-25,Quarter4,finishing,Wednesday,7,0.75,4.6,0.0,960,0,0.0,0,0,8.0,0.676666667,2015,2,25,7
937,2015-02-25,Quarter4,finishing,Wednesday,8,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.658541667,2015,2,25,8
938,2015-02-25,Quarter4,sweing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339,2015,2,25,5
939,2015-02-25,Quarter4,sweing,Wednesday,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952,2015,2,25,1
940,2015-02-25,Quarter4,finishing,Wednesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.440375,2015,2,25,2
941,2015-02-25,Quarter4,finishing,Wednesday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.410833333,2015,2,25,6
942,2015-02-25,Quarter4,finishing,Wednesday,9,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.410833333,2015,2,25,9
943,2015-02-26,Quarter4,finishing,Thursday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.921703704,2015,2,26,3
944,2015-02-26,Quarter4,finishing,Thursday,5,0.8,4.6,0.0,7560,0,0.0,0,0,18.0,0.921604938,2015,2,26,5
945,2015-02-26,Quarter4,sweing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642,2015,2,26,7
946,2015-02-26,Quarter4,sweing,Thursday,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667,2015,2,26,11
947,2015-02-26,Quarter4,sweing,Thursday,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,26,12
948,2015-02-26,Quarter4,finishing,Thursday,1,0.5,3.94,0.0,3360,0,0.0,0,0,8.0,0.768847222,2015,2,26,1
949,2015-02-26,Quarter4,sweing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101,2015,2,26,6
950,2015-02-26,Quarter4,sweing,Thursday,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684,2015,2,26,3
951,2015-02-26,Quarter4,sweing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895,2015,2,26,9
952,2015-02-26,Quarter4,sweing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897,2015,2,26,8
953,2015-02-26,Quarter4,sweing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773,2015,2,26,10
954,2015-02-26,Quarter4,sweing,Thursday,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931,2015,2,26,2
955,2015-02-26,Quarter4,finishing,Thursday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.590617284,2015,2,26,12
956,2015-02-26,Quarter4,finishing,Thursday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.5565625,2015,2,26,2
957,2015-02-26,Quarter4,sweing,Thursday,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514,2015,2,26,4
958,2015-02-26,Quarter4,sweing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912,2015,2,26,5
959,2015-02-26,Quarter4,finishing,Thursday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.410833333,2015,2,26,10
960,2015-02-26,Quarter4,finishing,Thursday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.4078125,2015,2,26,9
961,2015-02-26,Quarter4,sweing,Thursday,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152,2015,2,26,1
962,2015-02-26,Quarter4,finishing,Thursday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.376597222,2015,2,26,8
963,2015-02-26,Quarter4,finishing,Thursday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.271875,2015,2,26,6
964,2015-02-28,Quarter4,finishing,Saturday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.921703704,2015,2,28,3
965,2015-02-28,Quarter4,finishing,Saturday,5,0.8,4.6,0.0,7560,0,0.0,0,0,18.0,0.921604938,2015,2,28,5
966,2015-02-28,Quarter4,sweing,Saturday,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,2015,2,28,11
967,2015-02-28,Quarter4,sweing,Saturday,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,2015,2,28,12
968,2015-02-28,Quarter4,sweing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,2015,2,28,7
969,2015-02-28,Quarter4,finishing,Saturday,1,0.5,3.94,0.0,3360,0,0.0,0,0,8.0,0.768847222,2015,2,28,1
970,2015-02-28,Quarter4,sweing,Saturday,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,2015,2,28,3
971,2015-02-28,Quarter4,sweing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,2015,2,28,6
972,2015-02-28,Quarter4,sweing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,2015,2,28,8
973,2015-02-28,Quarter4,sweing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,2015,2,28,9
974,2015-02-28,Quarter4,sweing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601,2015,2,28,10
975,2015-02-28,Quarter4,sweing,Saturday,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,2015,2,28,2
976,2015-02-28,Quarter4,finishing,Saturday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.590617284,2015,2,28,12
977,2015-02-28,Quarter4,finishing,Saturday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.5565625,2015,2,28,2
978,2015-02-28,Quarter4,sweing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,2015,2,28,5
979,2015-02-28,Quarter4,sweing,Saturday,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708,2015,2,28,1
980,2015-02-28,Quarter4,sweing,Saturday,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,2015,2,28,4
981,2015-02-28,Quarter4,finishing,Saturday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.410833333,2015,2,28,10
982,2015-02-28,Quarter4,finishing,Saturday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.4078125,2015,2,28,9
983,2015-02-28,Quarter4,finishing,Saturday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.376597222,2015,2,28,8
984,2015-02-28,Quarter4,finishing,Saturday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.271875,2015,2,28,6
985,2015-03-01,Quarter1,finishing,Sunday,3,0.8,4.6,0.0,10500,0,0.0,0,0,25.0,0.936355556,2015,3,1,3
986,2015-03-01,Quarter1,finishing,Sunday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.813611111,2015,3,1,8
